file,sample_id,datetime,equiv_diam_mm,number_punches,pred_multi,prob_multi,mm_per_pixel
SYN0695-20240415-123437.jpg,SYN0695,2024-04-15 12:34:37,8.35,2,controls,0.011,0.0589
SYN0696-20240415-134228.jpg,SYN0696,2024-04-15 13:42:28,9.87,2,controls,0.075,0.0589
SYN0697-20240415-153337.jpg,SYN0697,2024-04-15 15:33:37,7.31,1,controls,0.125,0.0589
SYN0698-20240415-165740.jpg,SYN0698,2024-04-15 16:57:40,10.21,4,0304,0.818,0.0589
SYN0699-20240415-173718.jpg,SYN0699,2024-04-15 17:37:18,8.78,2,controls,0.115,0.0589
SYN0700-20240415-180939.jpg,SYN0700,2024-04-15 18:09:39,6.89,1,controls,0.073,0.0589
SYN0701-20240416-013238.jpg,SYN0701,2024-04-16 01:32:38,8.58,2,controls,0.007,0.0589
SYN0702-20240416-084159.jpg,SYN0702,2024-04-16 08:41:59,9.49,2,controls,0.072,0.0589
SYN0703-20240416-091129.jpg,SYN0703,2024-04-16 09:11:29,9.52,2,controls,0.0,0.0589
SYN0704-20240416-134459.jpg,SYN0704,2024-04-16 13:44:59,5.59,1,controls,0.006,0.0589
SYN0705-20240416-183235.jpg,SYN0705,2024-04-16 18:32:35,7.52,1,0304,0.952,0.0589
SYN0706-20240416-201631.jpg,SYN0706,2024-04-16 20:16:31,10.06,4,controls,0.03,0.0589
SYN0707-20240416-221431.jpg,SYN0707,2024-04-16 22:14:31,10.03,4,controls,0.009,0.0589
SYN0708-20240416-225712.jpg,SYN0708,2024-04-16 22:57:12,4.05,1,controls,0.212,0.0589
SYN0709-20240417-023416.jpg,SYN0709,2024-04-17 02:34:16,8.68,2,controls,0.0,0.0589
SYN0710-20240417-030140.jpg,SYN0710,2024-04-17 03:01:40,6.64,1,controls,0.127,0.0589
SYN0711-20240417-042414.jpg,SYN0711,2024-04-17 04:24:14,11.79,4,controls,0.018,0.0589
SYN0712-20240417-050232.jpg,SYN0712,2024-04-17 05:02:32,7.28,1,controls,0.004,0.0589
SYN0713-20240417-064922.jpg,SYN0713,2024-04-17 06:49:22,7.92,1,controls,0.002,0.0589
SYN0714-20240417-100157.jpg,SYN0714,2024-04-17 10:01:57,11.12,4,controls,0.026,0.0589
SYN0715-20240417-140238.jpg,SYN0715,2024-04-17 14:02:38,6.51,1,controls,0.016,0.0589
SYN0716-20240417-184126.jpg,SYN0716,2024-04-17 18:41:26,10.28,4,controls,0.212,0.0589
SYN0717-20240417-192846.jpg,SYN0717,2024-04-17 19:28:46,7.02,1,controls,0.143,0.0589
SYN0718-20240417-195608.jpg,SYN0718,2024-04-17 19:56:08,11.01,4,controls,0.101,0.0589
SYN0719-20240418-031659.jpg,SYN0719,2024-04-18 03:16:59,5.89,1,controls,0.107,0.0589
SYN0720-20240418-040958.jpg,SYN0720,2024-04-18 04:09:58,6.51,1,controls,0.009,0.0589
SYN0721-20240418-045109.jpg,SYN0721,2024-04-18 04:51:09,8.33,2,controls,0.075,0.0589
SYN0722-20240418-102912.jpg,SYN0722,2024-04-18 10:29:12,10.6,4,controls,0.029,0.0589
SYN0723-20240418-113140.jpg,SYN0723,2024-04-18 11:31:40,9.1,2,controls,0.01,0.0589
SYN0724-20240418-171031.jpg,SYN0724,2024-04-18 17:10:31,8.64,2,controls,0.062,0.0589
SYN0725-20240418-185352.jpg,SYN0725,2024-04-18 18:53:52,11.16,4,controls,0.176,0.0589
SYN0726-20240418-213756.jpg,SYN0726,2024-04-18 21:37:56,12.38,4,controls,0.018,0.0589
SYN0727-20240418-214223.jpg,SYN0727,2024-04-18 21:42:23,10.15,4,controls,0.006,0.0589
SYN0728-20240418-223725.jpg,SYN0728,2024-04-18 22:37:25,8.21,2,controls,0.411,0.0589
SYN0729-20240419-005205.jpg,SYN0729,2024-04-19 00:52:05,8.52,2,controls,0.012,0.0589
SYN0730-20240419-010057.jpg,SYN0730,2024-04-19 01:00:57,7.21,1,controls,0.196,0.0589
SYN0731-20240419-020202.jpg,SYN0731,2024-04-19 02:02:02,9.3,2,controls,0.0,0.0589
SYN0732-20240419-041859.jpg,SYN0732,2024-04-19 04:18:59,6.7,1,controls,0.06,0.0589
SYN0733-20240419-051114.jpg,SYN0733,2024-04-19 05:11:14,9.97,2,0304,0.836,0.0589
SYN0734-20240419-071901.jpg,SYN0734,2024-04-19 07:19:01,12.15,4,controls,0.018,0.0589
SYN0735-20240419-131143.jpg,SYN0735,2024-04-19 13:11:43,10.22,4,controls,0.046,0.0589
SYN0736-20240419-155403.jpg,SYN0736,2024-04-19 15:54:03,7.32,1,controls,0.001,0.0589
SYN0737-20240419-180858.jpg,SYN0737,2024-04-19 18:08:58,9.53,2,controls,0.004,0.0589
SYN0738-20240420-030651.jpg,SYN0738,2024-04-20 03:06:51,10.62,4,controls,0.008,0.0589
SYN0739-20240420-042457.jpg,SYN0739,2024-04-20 04:24:57,11.65,4,0304,0.738,0.0589
SYN0740-20240420-090100.jpg,SYN0740,2024-04-20 09:01:00,10.67,4,controls,0.001,0.0589
SYN0741-20240420-124406.jpg,SYN0741,2024-04-20 12:44:06,4.7,1,controls,0.001,0.0589
SYN0742-20240420-181616.jpg,SYN0742,2024-04-20 18:16:16,8.91,2,controls,0.029,0.0589
SYN0743-20240420-192835.jpg,SYN0743,2024-04-20 19:28:35,10.36,4,controls,0.0,0.0589
SYN0744-20240421-053607.jpg,SYN0744,2024-04-21 05:36:07,9.72,2,controls,0.042,0.0589
SYN0745-20240421-065827.jpg,SYN0745,2024-04-21 06:58:27,5.59,1,controls,0.002,0.0589
SYN0746-20240421-071910.jpg,SYN0746,2024-04-21 07:19:10,8.63,2,controls,0.257,0.0589
SYN0747-20240421-115427.jpg,SYN0747,2024-04-21 11:54:27,9.45,2,controls,0.055,0.0589
SYN0748-20240421-142404.jpg,SYN0748,2024-04-21 14:24:04,7.0,1,controls,0.063,0.0589
SYN0749-20240421-143404.jpg,SYN0749,2024-04-21 14:34:04,10.02,4,controls,0.116,0.0589
SYN0750-20240421-202758.jpg,SYN0750,2024-04-21 20:27:58,6.86,1,controls,0.245,0.0589
SYN0751-20240421-221042.jpg,SYN0751,2024-04-21 22:10:42,7.95,1,controls,0.001,0.0589
SYN0752-20240422-071506.jpg,SYN0752,2024-04-22 07:15:06,11.16,4,controls,0.123,0.0589
SYN0753-20240422-075531.jpg,SYN0753,2024-04-22 07:55:31,7.82,1,controls,0.011,0.0589
SYN0754-20240422-092018.jpg,SYN0754,2024-04-22 09:20:18,10.01,4,controls,0.156,0.0589
SYN0755-20240422-105441.jpg,SYN0755,2024-04-22 10:54:41,6.52,1,controls,0.105,0.0589
SYN0756-20240422-161918.jpg,SYN0756,2024-04-22 16:19:18,12.27,4,controls,0.026,0.0589
SYN0757-20240422-171045.jpg,SYN0757,2024-04-22 17:10:45,8.69,2,controls,0.0,0.0589
SYN0758-20240423-093703.jpg,SYN0758,2024-04-23 09:37:03,7.75,1,controls,0.065,0.0589
SYN0759-20240423-161147.jpg,SYN0759,2024-04-23 16:11:47,7.86,1,controls,0.165,0.0589
SYN0760-20240423-162520.jpg,SYN0760,2024-04-23 16:25:20,10.2,4,controls,0.004,0.0589
SYN0761-20240423-183323.jpg,SYN0761,2024-04-23 18:33:23,8.29,2,0304,0.969,0.0589
SYN0762-20240423-221031.jpg,SYN0762,2024-04-23 22:10:31,9.34,2,controls,0.058,0.0589
SYN0763-20240424-015505.jpg,SYN0763,2024-04-24 01:55:05,12.99,4,controls,0.024,0.0589
SYN0764-20240424-023046.jpg,SYN0764,2024-04-24 02:30:46,9.01,2,controls,0.009,0.0589
SYN0765-20240424-184640.jpg,SYN0765,2024-04-24 18:46:40,5.34,1,0304,0.919,0.0589
SYN0766-20240424-185237.jpg,SYN0766,2024-04-24 18:52:37,8.62,2,controls,0.036,0.0589
SYN0767-20240424-223633.jpg,SYN0767,2024-04-24 22:36:33,9.52,2,controls,0.017,0.0589
SYN0768-20240424-225545.jpg,SYN0768,2024-04-24 22:55:45,9.42,2,controls,0.003,0.0589
SYN0769-20240425-010817.jpg,SYN0769,2024-04-25 01:08:17,8.65,2,controls,0.003,0.0589
SYN0770-20240425-024419.jpg,SYN0770,2024-04-25 02:44:19,12.12,4,controls,0.004,0.0589
SYN0771-20240425-084005.jpg,SYN0771,2024-04-25 08:40:05,9.08,2,controls,0.028,0.0589
SYN0772-20240425-130834.jpg,SYN0772,2024-04-25 13:08:34,6.82,1,controls,0.009,0.0589
SYN0773-20240425-180109.jpg,SYN0773,2024-04-25 18:01:09,8.55,2,controls,0.04,0.0589
SYN0774-20240425-233901.jpg,SYN0774,2024-04-25 23:39:01,9.9,2,controls,0.049,0.0589
SYN0775-20240426-002718.jpg,SYN0775,2024-04-26 00:27:18,9.95,2,controls,0.038,0.0589
SYN0776-20240426-012149.jpg,SYN0776,2024-04-26 01:21:49,7.52,1,controls,0.117,0.0589
SYN0777-20240426-023423.jpg,SYN0777,2024-04-26 02:34:23,10.55,4,controls,0.007,0.0589
SYN0778-20240426-051440.jpg,SYN0778,2024-04-26 05:14:40,6.51,1,controls,0.028,0.0589
SYN0779-20240426-053704.jpg,SYN0779,2024-04-26 05:37:04,10.87,4,controls,0.018,0.0589
SYN0780-20240426-111451.jpg,SYN0780,2024-04-26 11:14:51,7.18,1,controls,0.147,0.0589
SYN0781-20240426-172703.jpg,SYN0781,2024-04-26 17:27:03,8.82,2,controls,0.106,0.0589
SYN0782-20240427-030943.jpg,SYN0782,2024-04-27 03:09:43,10.75,4,controls,0.031,0.0589
SYN0783-20240427-100521.jpg,SYN0783,2024-04-27 10:05:21,9.34,2,controls,0.006,0.0589
SYN0784-20240427-114114.jpg,SYN0784,2024-04-27 11:41:14,10.38,4,controls,0.013,0.0589
SYN0785-20240427-121515.jpg,SYN0785,2024-04-27 12:15:15,10.08,4,controls,0.068,0.0589
SYN0786-20240427-140259.jpg,SYN0786,2024-04-27 14:02:59,6.64,1,controls,0.246,0.0589
SYN0787-20240427-152348.jpg,SYN0787,2024-04-27 15:23:48,10.41,4,controls,0.004,0.0589
SYN0788-20240427-214905.jpg,SYN0788,2024-04-27 21:49:05,9.85,2,controls,0.121,0.0589
SYN0789-20240427-225259.jpg,SYN0789,2024-04-27 22:52:59,9.05,2,controls,0.011,0.0589
SYN0790-20240428-042347.jpg,SYN0790,2024-04-28 04:23:47,6.67,1,controls,0.05,0.0589
SYN0791-20240428-112655.jpg,SYN0791,2024-04-28 11:26:55,9.8,2,controls,0.0,0.0589
SYN0792-20240428-163646.jpg,SYN0792,2024-04-28 16:36:46,9.47,2,controls,0.102,0.0589
SYN0793-20240428-170916.jpg,SYN0793,2024-04-28 17:09:16,9.57,2,controls,0.007,0.0589
SYN0794-20240428-212344.jpg,SYN0794,2024-04-28 21:23:44,7.24,1,controls,0.005,0.0589
SYN0795-20240428-221011.jpg,SYN0795,2024-04-28 22:10:11,7.54,1,controls,0.114,0.0589
SYN0796-20240429-002947.jpg,SYN0796,2024-04-29 00:29:47,7.7,1,controls,0.003,0.0589
SYN0797-20240429-010749.jpg,SYN0797,2024-04-29 01:07:49,10.74,4,controls,0.004,0.0589
SYN0798-20240429-011007.jpg,SYN0798,2024-04-29 01:10:07,10.85,4,controls,0.031,0.0589
SYN0799-20240429-014157.jpg,SYN0799,2024-04-29 01:41:57,9.04,2,0304,0.857,0.0589
SYN0800-20240429-035742.jpg,SYN0800,2024-04-29 03:57:42,8.46,2,controls,0.001,0.0589
SYN0801-20240429-042454.jpg,SYN0801,2024-04-29 04:24:54,10.49,4,controls,0.0,0.0589
SYN0802-20240429-073509.jpg,SYN0802,2024-04-29 07:35:09,7.05,1,controls,0.033,0.0589
SYN0803-20240429-121740.jpg,SYN0803,2024-04-29 12:17:40,9.91,2,controls,0.063,0.0589
SYN0804-20240429-221347.jpg,SYN0804,2024-04-29 22:13:47,4.48,1,controls,0.044,0.0589
SYN0805-20240430-012617.jpg,SYN0805,2024-04-30 01:26:17,9.49,2,controls,0.074,0.0589
SYN0806-20240430-022322.jpg,SYN0806,2024-04-30 02:23:22,8.44,2,controls,0.008,0.0589
SYN0807-20240430-025313.jpg,SYN0807,2024-04-30 02:53:13,11.04,4,controls,0.153,0.0589
SYN0808-20240430-032847.jpg,SYN0808,2024-04-30 03:28:47,7.82,1,controls,0.067,0.0589
SYN0809-20240430-035546.jpg,SYN0809,2024-04-30 03:55:46,8.88,2,controls,0.005,0.0589
SYN0810-20240430-053006.jpg,SYN0810,2024-04-30 05:30:06,8.5,2,controls,0.06,0.0589
SYN0811-20240430-083056.jpg,SYN0811,2024-04-30 08:30:56,11.33,4,controls,0.139,0.0589
SYN0812-20240430-090458.jpg,SYN0812,2024-04-30 09:04:58,9.46,2,controls,0.192,0.0589
SYN0813-20240430-122246.jpg,SYN0813,2024-04-30 12:22:46,10.71,4,controls,0.051,0.0589
SYN0814-20240430-133719.jpg,SYN0814,2024-04-30 13:37:19,6.93,1,controls,0.05,0.0589
SYN0815-20240430-162314.jpg,SYN0815,2024-04-30 16:23:14,9.56,2,controls,0.057,0.0589
SYN0816-20240430-194019.jpg,SYN0816,2024-04-30 19:40:19,10.5,4,controls,0.014,0.0589
SYN0817-20240501-002622.jpg,SYN0817,2024-05-01 00:26:22,9.29,2,controls,0.028,0.0589
SYN0818-20240501-014532.jpg,SYN0818,2024-05-01 01:45:32,10.76,4,controls,0.017,0.0589
SYN0819-20240501-022052.jpg,SYN0819,2024-05-01 02:20:52,8.39,2,controls,0.008,0.0589
SYN0820-20240501-041310.jpg,SYN0820,2024-05-01 04:13:10,11.28,4,controls,0.0,0.0589
SYN0821-20240501-215846.jpg,SYN0821,2024-05-01 21:58:46,12.61,4,controls,0.084,0.0589
SYN0822-20240502-074523.jpg,SYN0822,2024-05-02 07:45:23,8.62,2,0304,0.905,0.0589
SYN0823-20240502-141917.jpg,SYN0823,2024-05-02 14:19:17,8.5,2,controls,0.205,0.0589
SYN0824-20240502-141959.jpg,SYN0824,2024-05-02 14:19:59,11.34,4,controls,0.001,0.0589
SYN0825-20240502-144531.jpg,SYN0825,2024-05-02 14:45:31,11.53,4,controls,0.058,0.0589
SYN0826-20240502-160638.jpg,SYN0826,2024-05-02 16:06:38,4.96,1,controls,0.0,0.0589
SYN0827-20240502-203650.jpg,SYN0827,2024-05-02 20:36:50,8.38,2,controls,0.003,0.0589
SYN0828-20240503-001406.jpg,SYN0828,2024-05-03 00:14:06,8.71,2,controls,0.0,0.0589
SYN0829-20240503-005244.jpg,SYN0829,2024-05-03 00:52:44,7.96,1,controls,0.013,0.0589
SYN0830-20240503-010134.jpg,SYN0830,2024-05-03 01:01:34,7.66,1,0304,0.977,0.0589
SYN0831-20240503-024959.jpg,SYN0831,2024-05-03 02:49:59,7.59,1,controls,0.022,0.0589
SYN0832-20240503-041627.jpg,SYN0832,2024-05-03 04:16:27,4.93,1,controls,0.018,0.0589
SYN0833-20240503-082258.jpg,SYN0833,2024-05-03 08:22:58,9.11,2,controls,0.186,0.0589
SYN0834-20240503-151437.jpg,SYN0834,2024-05-03 15:14:37,9.52,2,controls,0.013,0.0589
SYN0835-20240503-193316.jpg,SYN0835,2024-05-03 19:33:16,11.49,4,controls,0.1,0.0589
SYN0836-20240503-225506.jpg,SYN0836,2024-05-03 22:55:06,4.87,1,0304,0.971,0.0589
SYN0837-20240503-233946.jpg,SYN0837,2024-05-03 23:39:46,7.67,1,controls,0.017,0.0589
SYN0838-20240504-022128.jpg,SYN0838,2024-05-04 02:21:28,8.92,2,controls,0.008,0.0589
SYN0839-20240504-081555.jpg,SYN0839,2024-05-04 08:15:55,7.93,1,controls,0.124,0.0589
SYN0840-20240504-090102.jpg,SYN0840,2024-05-04 09:01:02,12.63,4,controls,0.033,0.0589
SYN0841-20240504-092014.jpg,SYN0841,2024-05-04 09:20:14,8.17,2,controls,0.038,0.0589
SYN0842-20240504-141650.jpg,SYN0842,2024-05-04 14:16:50,10.92,4,controls,0.002,0.0589
SYN0843-20240504-142207.jpg,SYN0843,2024-05-04 14:22:07,11.6,4,controls,0.016,0.0589
SYN0844-20240504-170845.jpg,SYN0844,2024-05-04 17:08:45,6.81,1,controls,0.054,0.0589
SYN0845-20240504-202618.jpg,SYN0845,2024-05-04 20:26:18,9.28,2,controls,0.012,0.0589
SYN0846-20240505-055933.jpg,SYN0846,2024-05-05 05:59:33,8.39,2,controls,0.083,0.0589
SYN0847-20240505-192932.jpg,SYN0847,2024-05-05 19:29:32,8.27,2,controls,0.047,0.0589
SYN0848-20240505-200622.jpg,SYN0848,2024-05-05 20:06:22,10.0,2,controls,0.017,0.0589
SYN0849-20240506-031658.jpg,SYN0849,2024-05-06 03:16:58,8.24,2,controls,0.028,0.0589
SYN0850-20240506-045859.jpg,SYN0850,2024-05-06 04:58:59,8.43,2,controls,0.098,0.0589
SYN0851-20240506-083026.jpg,SYN0851,2024-05-06 08:30:26,8.92,2,controls,0.241,0.0589
SYN0852-20240506-121731.jpg,SYN0852,2024-05-06 12:17:31,7.88,1,controls,0.007,0.0589
SYN0853-20240506-130645.jpg,SYN0853,2024-05-06 13:06:45,11.3,4,controls,0.053,0.0589
SYN0854-20240506-131508.jpg,SYN0854,2024-05-06 13:15:08,8.31,2,controls,0.308,0.0589
SYN0855-20240506-131527.jpg,SYN0855,2024-05-06 13:15:27,7.92,1,controls,0.066,0.0589
SYN0856-20240506-160531.jpg,SYN0856,2024-05-06 16:05:31,9.88,2,controls,0.001,0.0589
SYN0857-20240507-060235.jpg,SYN0857,2024-05-07 06:02:35,8.34,2,controls,0.005,0.0589
SYN0858-20240507-124857.jpg,SYN0858,2024-05-07 12:48:57,10.12,4,controls,0.0,0.0589
SYN0859-20240507-192115.jpg,SYN0859,2024-05-07 19:21:15,9.48,2,0304,0.932,0.0589
SYN0860-20240507-234656.jpg,SYN0860,2024-05-07 23:46:56,6.9,1,controls,0.022,0.0589
SYN0861-20240508-031141.jpg,SYN0861,2024-05-08 03:11:41,11.49,4,controls,0.141,0.0589
SYN0862-20240508-031949.jpg,SYN0862,2024-05-08 03:19:49,4.37,1,controls,0.059,0.0589
SYN0863-20240508-050330.jpg,SYN0863,2024-05-08 05:03:30,11.87,4,controls,0.057,0.0589
SYN0864-20240508-052549.jpg,SYN0864,2024-05-08 05:25:49,8.63,2,controls,0.151,0.0589
SYN0865-20240508-123924.jpg,SYN0865,2024-05-08 12:39:24,10.05,4,controls,0.016,0.0589
SYN0866-20240508-141122.jpg,SYN0866,2024-05-08 14:11:22,9.99,2,controls,0.001,0.0589
SYN0867-20240508-213640.jpg,SYN0867,2024-05-08 21:36:40,10.8,4,controls,0.047,0.0589
SYN0868-20240508-215225.jpg,SYN0868,2024-05-08 21:52:25,7.9,1,controls,0.074,0.0589
SYN0869-20240509-050129.jpg,SYN0869,2024-05-09 05:01:29,9.33,2,controls,0.008,0.0589
SYN0870-20240509-060717.jpg,SYN0870,2024-05-09 06:07:17,6.55,1,controls,0.174,0.0589
SYN0871-20240509-121549.jpg,SYN0871,2024-05-09 12:15:49,7.29,1,controls,0.071,0.0589
SYN0872-20240509-124627.jpg,SYN0872,2024-05-09 12:46:27,10.5,4,controls,0.069,0.0589
SYN0873-20240509-131551.jpg,SYN0873,2024-05-09 13:15:51,7.75,1,controls,0.04,0.0589
SYN0874-20240509-182901.jpg,SYN0874,2024-05-09 18:29:01,7.91,1,controls,0.091,0.0589
SYN0875-20240509-223555.jpg,SYN0875,2024-05-09 22:35:55,9.16,2,controls,0.005,0.0589
SYN0876-20240510-045818.jpg,SYN0876,2024-05-10 04:58:18,10.22,4,controls,0.0,0.0589
SYN0877-20240510-054951.jpg,SYN0877,2024-05-10 05:49:51,7.58,1,controls,0.076,0.0589
SYN0878-20240510-154858.jpg,SYN0878,2024-05-10 15:48:58,4.0,1,controls,0.03,0.0589
SYN0879-20240510-221315.jpg,SYN0879,2024-05-10 22:13:15,6.37,1,controls,0.009,0.0589
SYN0880-20240510-233833.jpg,SYN0880,2024-05-10 23:38:33,7.87,1,controls,0.002,0.0589
SYN0881-20240511-000608.jpg,SYN0881,2024-05-11 00:06:08,8.44,2,0304,0.712,0.0589
SYN0882-20240511-024653.jpg,SYN0882,2024-05-11 02:46:53,10.74,4,controls,0.02,0.0589
SYN0883-20240511-073603.jpg,SYN0883,2024-05-11 07:36:03,10.2,4,controls,0.11,0.0589
SYN0884-20240511-192029.jpg,SYN0884,2024-05-11 19:20:29,11.95,4,controls,0.005,0.0589
SYN0885-20240511-234429.jpg,SYN0885,2024-05-11 23:44:29,10.05,4,controls,0.134,0.0589
SYN0886-20240512-011517.jpg,SYN0886,2024-05-12 01:15:17,8.64,2,controls,0.16,0.0589
SYN0887-20240512-031636.jpg,SYN0887,2024-05-12 03:16:36,10.06,4,controls,0.058,0.0589
SYN0888-20240512-084329.jpg,SYN0888,2024-05-12 08:43:29,10.84,4,controls,0.038,0.0589
SYN0889-20240512-183430.jpg,SYN0889,2024-05-12 18:34:30,10.41,4,controls,0.039,0.0589
SYN0890-20240513-061520.jpg,SYN0890,2024-05-13 06:15:20,9.94,2,controls,0.049,0.0589
SYN0891-20240513-072439.jpg,SYN0891,2024-05-13 07:24:39,10.78,4,controls,0.02,0.0589
SYN0892-20240513-104917.jpg,SYN0892,2024-05-13 10:49:17,10.93,4,controls,0.083,0.0589
SYN0893-20240513-195653.jpg,SYN0893,2024-05-13 19:56:53,11.25,4,controls,0.038,0.0589
SYN0894-20240514-080845.jpg,SYN0894,2024-05-14 08:08:45,10.15,4,controls,0.005,0.0589
SYN0895-20240514-084352.jpg,SYN0895,2024-05-14 08:43:52,8.93,2,controls,0.014,0.0589
SYN0896-20240514-103252.jpg,SYN0896,2024-05-14 10:32:52,9.4,2,controls,0.004,0.0589
SYN0897-20240514-124019.jpg,SYN0897,2024-05-14 12:40:19,10.99,4,controls,0.002,0.0589
SYN0898-20240514-202115.jpg,SYN0898,2024-05-14 20:21:15,7.95,1,controls,0.012,0.0589
SYN0899-20240514-211950.jpg,SYN0899,2024-05-14 21:19:50,9.73,2,controls,0.063,0.0589
SYN0900-20240515-021522.jpg,SYN0900,2024-05-15 02:15:22,8.59,2,controls,0.115,0.0589
SYN0901-20240515-080709.jpg,SYN0901,2024-05-15 08:07:09,9.22,2,controls,0.034,0.0589
SYN0902-20240515-120617.jpg,SYN0902,2024-05-15 12:06:17,11.1,4,controls,0.03,0.0589
SYN0903-20240515-131729.jpg,SYN0903,2024-05-15 13:17:29,9.47,2,controls,0.202,0.0589
SYN0904-20240515-161104.jpg,SYN0904,2024-05-15 16:11:04,6.53,1,controls,0.012,0.0589
SYN0905-20240515-200238.jpg,SYN0905,2024-05-15 20:02:38,9.25,2,controls,0.005,0.0589
SYN0906-20240515-205143.jpg,SYN0906,2024-05-15 20:51:43,10.31,4,controls,0.016,0.0589
SYN0907-20240516-072638.jpg,SYN0907,2024-05-16 07:26:38,7.16,1,controls,0.03,0.0589
SYN0908-20240516-073145.jpg,SYN0908,2024-05-16 07:31:45,11.42,4,controls,0.18,0.0589
SYN0909-20240516-075352.jpg,SYN0909,2024-05-16 07:53:52,9.5,2,controls,0.033,0.0589
SYN0910-20240516-084309.jpg,SYN0910,2024-05-16 08:43:09,9.58,2,controls,0.05,0.0589
SYN0911-20240516-094730.jpg,SYN0911,2024-05-16 09:47:30,8.58,2,controls,0.155,0.0589
SYN0912-20240516-152744.jpg,SYN0912,2024-05-16 15:27:44,9.99,2,controls,0.02,0.0589
SYN0913-20240516-181005.jpg,SYN0913,2024-05-16 18:10:05,9.25,2,controls,0.279,0.0589
SYN0914-20240516-191118.jpg,SYN0914,2024-05-16 19:11:18,11.0,4,0304,0.907,0.0589
SYN0915-20240516-205620.jpg,SYN0915,2024-05-16 20:56:20,7.02,1,controls,0.0,0.0589
SYN0916-20240516-224555.jpg,SYN0916,2024-05-16 22:45:55,9.45,2,controls,0.088,0.0589
SYN0917-20240517-032551.jpg,SYN0917,2024-05-17 03:25:51,9.8,2,controls,0.142,0.0589
SYN0918-20240517-202943.jpg,SYN0918,2024-05-17 20:29:43,8.9,2,controls,0.008,0.0589
SYN0919-20240517-221435.jpg,SYN0919,2024-05-17 22:14:35,8.58,2,controls,0.007,0.0589
SYN0920-20240518-072355.jpg,SYN0920,2024-05-18 07:23:55,8.64,2,0304,0.966,0.0589
SYN0921-20240518-225922.jpg,SYN0921,2024-05-18 22:59:22,9.45,2,controls,0.127,0.0589
SYN0922-20240519-004443.jpg,SYN0922,2024-05-19 00:44:43,6.47,1,controls,0.0,0.0589
SYN0923-20240519-021844.jpg,SYN0923,2024-05-19 02:18:44,10.63,4,controls,0.015,0.0589
SYN0924-20240519-134634.jpg,SYN0924,2024-05-19 13:46:34,8.46,2,controls,0.068,0.0589
SYN0925-20240519-152436.jpg,SYN0925,2024-05-19 15:24:36,9.38,2,controls,0.006,0.0589
SYN0926-20240519-153130.jpg,SYN0926,2024-05-19 15:31:30,9.74,2,controls,0.081,0.0589
SYN0927-20240519-170158.jpg,SYN0927,2024-05-19 17:01:58,8.4,2,controls,0.06,0.0589
SYN0928-20240520-020510.jpg,SYN0928,2024-05-20 02:05:10,8.99,2,controls,0.027,0.0589
SYN0929-20240520-030542.jpg,SYN0929,2024-05-20 03:05:42,6.13,1,controls,0.092,0.0589
SYN0930-20240520-043013.jpg,SYN0930,2024-05-20 04:30:13,10.28,4,controls,0.215,0.0589
SYN0931-20240520-082039.jpg,SYN0931,2024-05-20 08:20:39,10.81,4,controls,0.0,0.0589
SYN0932-20240520-111157.jpg,SYN0932,2024-05-20 11:11:57,6.63,1,controls,0.033,0.0589
SYN0933-20240520-115709.jpg,SYN0933,2024-05-20 11:57:09,8.58,2,controls,0.032,0.0589
SYN0934-20240520-191247.jpg,SYN0934,2024-05-20 19:12:47,7.34,1,controls,0.032,0.0589
SYN0935-20240521-053840.jpg,SYN0935,2024-05-21 05:38:40,8.92,2,0304,0.831,0.0589
SYN0936-20240521-071210.jpg,SYN0936,2024-05-21 07:12:10,10.16,4,0304,0.98,0.0589
SYN0937-20240521-114028.jpg,SYN0937,2024-05-21 11:40:28,10.67,4,0304,0.91,0.0589
SYN0938-20240521-134426.jpg,SYN0938,2024-05-21 13:44:26,10.87,4,controls,0.0,0.0589
SYN0939-20240521-160219.jpg,SYN0939,2024-05-21 16:02:19,11.15,4,controls,0.09,0.0589
SYN0940-20240521-215429.jpg,SYN0940,2024-05-21 21:54:29,8.85,2,controls,0.003,0.0589
SYN0941-20240522-121149.jpg,SYN0941,2024-05-22 12:11:49,7.47,1,controls,0.002,0.0589
SYN0942-20240522-202753.jpg,SYN0942,2024-05-22 20:27:53,9.02,2,controls,0.067,0.0589
SYN0943-20240523-034509.jpg,SYN0943,2024-05-23 03:45:09,10.14,4,controls,0.009,0.0589
SYN0944-20240523-065356.jpg,SYN0944,2024-05-23 06:53:56,7.35,1,controls,0.017,0.0589
SYN0945-20240523-124716.jpg,SYN0945,2024-05-23 12:47:16,11.68,4,controls,0.018,0.0589
SYN0946-20240523-142549.jpg,SYN0946,2024-05-23 14:25:49,10.54,4,controls,0.017,0.0589
SYN0947-20240523-203416.jpg,SYN0947,2024-05-23 20:34:16,8.88,2,controls,0.12,0.0589
SYN0948-20240524-032635.jpg,SYN0948,2024-05-24 03:26:35,8.12,2,0304,0.929,0.0589
SYN0949-20240524-142415.jpg,SYN0949,2024-05-24 14:24:15,8.19,2,controls,0.024,0.0589
SYN0950-20240524-144159.jpg,SYN0950,2024-05-24 14:41:59,9.3,2,controls,0.108,0.0589
SYN0951-20240524-160142.jpg,SYN0951,2024-05-24 16:01:42,8.85,2,controls,0.005,0.0589
SYN0952-20240524-201113.jpg,SYN0952,2024-05-24 20:11:13,10.62,4,controls,0.347,0.0589
